Seq,텍스트,이미지
20532,* 욕실 2M가 되지 않은 좁은 욕실이에요. 그래서 어두운 색상보다는 밝은 화이트 색상 휴판넬을 통하여 넓고 밝게 보이게 시공했어요. 바닥은 D-그레이 휴플로어 시공으로 좀더 유지관리가 편리하게 했어요.,https://qhrenderpic-cos.kujiale.com/r/2023/02/13/L3D124S57ENDP33BM6IUWIHCMLUF3P3XE888_4000x3000.jpg
20535,"거실 거실에 발코니를 확장하면서 넓어보이게 구성! 그냥 확장하면 디자인적 으로 심심할 수 있어 확장부에 아치형 게이트를 조성하여 따뜻하며 트렌디한 분위기를 연출 했습니다. 거기에 우드 컬러 필름으로 마감하여 고급스러운 느낌을 더했습니다. 기존 우물천장을 아치형 천장으로 변경하여 메인등을 없애고 모두 간접등(다운라이트) 으로 설계했으며 실링팬을 추가 했습니다. 베이지 톤의 장판을 설계하여 어떠한 컬러의 가구나 소품들이 잘 어울릴수 있도록 디자인 했습니다. *주요 시공: 발코니 확장, 창호 교체, 라인조명, 한샘 장판, 아치형 게이트, 필름 시공",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676276945080_0.jpg
20536,거실 거실 발코니 확장을해 가족간 티타임 할수 있는 평상 공간으로 활용한 거실 입니다. 기존 고장이 잘나고 여닫기 힘든 라운드 창호 에서 일자 창으로 변겸해 주었습니다. 평상 아래에 간접등 설치하여 보다더 아늑한 공간 분위기 연출을 했습니다 거실중앙부의 주등을 없애고 한샘 스타일컷 라인조명과 다운라이트를 배치해 필요한 조도와 조명의 미적인 부분을 함께 살리는 조명 설계를 하였습니다. 거실에 빌트인 TV장을 설치해 수납력을 더 강화 했고 TV 양쪽 브론즈 조명장 설치로 인해 고급스러움을 극대화 하였습니다. 3연동 중문을 설치하여 외부 소음 먼제 우풍 을 줄여 주었고 좁은 현관을 보다 넓게 드나들수 있도록 설계 하였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676279006627_0.jpg
20536,안방 TV장을 설치하여 수납공간을 만들었고 브론즈 조명장을 추가해서 고급스러운 분위기를 연출 했습니다. 안방과 이어지는 파우더룸에는 조명거울과 미가루바를 설치하여 은은한 분위기를 연출했고 뒷쪽에는 조명수납장을 설치하여 수납공간을 확보 하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676280079782_0.jpg
20536,자녀방 침실과 공부방을 한번에 사용하고 옷장도 함께 사용할수 있도록 붙박이장을서치 하였고 고급스러운 분위기를 연출하기 위해 브론즈 조명장을 설치 하였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676280269149_0.jpg
20536,서재 책상을 기준으로 조명을 설계 해서 필요한 부분에 밝기를 조절할수 있도록 하였고 책장을 배치할수 있도록 공간을 비워두었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676343767507_0.jpg
20537,중앙에  장식장을 넣어 마스크나 차키 등 간단한 소지품을 놓을 수 있는 공간을 만들어드렸습니다. 브론즈미러를 시공하여 깊이감있으면서 우아한 분위기를 연출하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676286410422_0.jpg
20537,"넓은 거실 공간에 맞게 중앙TV장을 넣어 다양한 잡동사니들을 수납할 수 있고, 깔끔하면서 통일된 공간을 느끼실 수 있습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676287150749_0.jpg
20537,"부엌 공간은 식물과 잘 어울리는 우드톤으로 구성하였으며, 차분한 노르딕월넛과 베이지크림색의 조화로 따뜻한 느낌의 공간으로 연출해드렸습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676287372638_0.jpg
20537,공용욕실은 화사하면서 생동감이 느껴지는 공간으로 구성해보았습니다. 한샘 벽판넬 중 선샤인 무광의 대리석에 금색 수적을 매치하여 고급스러움을 더했습니다. 세면대 하부장은 수납력뿐만아니라 컬러에 포인트를 주어 생기있고 활력이 넘치는 공간으로 연출하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676287679391_0.jpg
20537,침대해드와 옷장을 연결하여 일체감을 주었으며 파우더룸으로 가는 공간은 문 대신 아치형 틀을 만들어드려 트렌디한 공간으로 변신하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676287876601_0.jpg
20537,안방 옆 작은 공간에 파우더장과 유리도어 장식장을 같이 구성하였습니다. 간접등이 들어가있어 좁은공간이지만 깊이감있는 고급스러운 곳으로 재탄생하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676287890547_0.jpg
20537,고등학생 자녀가 공부에 집중할 수 있는 공간으로 구성하였습니다. 한쪽벽면을 책장으로 채우고 중앙은 오픈하고 위아래로 도어를 달아드려 보기 싫은 잡동사니는 가릴 수 있게 장을 설계해드렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676288239648_0.jpg
20540,[ 거실 ] 화이트 베이스로 최대한 깔끔하게 연출된 공간의 모습입니다. 거실 메인등은 한샘 스키니 조명으로 슬림하게 연출하여 공간이 훨씬 넓직해보이죠?,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676279876264_0.jpg
20540,"[ 안방 ] 별다른 붙박이가구의 설계없이 침대만 배치하여 연출한 안방의 모습입니다. 살면서도 붙박이 설치가 가능하니, 수납이 적어짐에 따라, 가족구성원이 늘어남에 따라 선택해주시면 됩니다!",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676280144639_0.jpg
20540,[ 서재방 ] 부부의 서재공간이자 작업공간입니다. 가구배치로 완성된 깔끔한 공간입니다 ^^,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676280246285_0.jpg
20540,[ 드레스룸 ] 화장대와 옷장이 배치된 드레스룸의 모습입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676280285342_0.jpg
20546,[현관] 우리가 집을 들어서면 제일먼저 보이는곳이 현관인거 아시죠?! 그런만큼 베이지 느낌중문과 한쪽벽면에도 베이지 느낌으로 필름작업으로 포인트를 줘봤습니다! #주요자재# 1. 한샘 슬림소프트 3연동중문 크림 2. 한샘 매트화이트 현관장,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676338947804_0.jpg
20546,[거실] 거실은 TV면에는 하부미가루버로 포인트를 줘서 포인트를 주고 쇼파면에도 도배가 아닌 미가루버를 이용해서 포인트를 줘서 설계를 해봤습니다!짧은 복도를 라인조명으로 더 넓어보이는 효과를 줄수가 있습니다!!이쁜가요?^^ #주요자재# 1. 한샘 미가루버 2. 한샘 강마루6.5T 플레인스노우오크 3. 한샘 스타일컷 라인조명 4. 한샘 밀란창호,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339196649_0.jpg
20546,[안방] 안방은 한샘빌트인화장대와 붙박이장을 연결설계해서 이쁘게 한번 꾸며봤습니다! 평형대에 비에 안방이 조금 큰편이여서 슬라이딩이아닌 스윙붙박이장으로 설계를 해봤습니다! #주요자재# 1. 한샘 빌트인화장대 매트화이트 2. 한샘 매트화이트 붙박이장,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339307077_0.jpg
20546,[욕실] 안방욕실은 소형욕실이라서 한샘욕실로 화이트톤으로 설계를 해봤습니다! 거실욕실은 조적을 이용해서 조적파티션형으로 심플하게 한번 설계를 해봤습니다! 타일욕실과 한샘욕실의 다 사용해볼수있는 설계타입입니다! #주요자재# 1. 한샘 휴판넬 리버화이트 2. 한샘 휴플로어 베이지,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339433798_0.jpg
20546,[자녀방 / 드레스룸] 방한실을 드레스룸으로 한번 꾸며봤고 자녀방에는 포인트벽지를 이용해서 심플하게 한번 설계를 해봤습니다!! #주요자재# 1. 한샘 매트화이트 붙박이장 2. 한샘 드레스룸 바흐화이트 행거 3. 한샘 친환경 벽지,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339598042_0.jpg
20554,"이번 인테리어는 수납이 포인트인 현장입니다 !! 바로 소개해드릴게요 ~ 집의 첫인상, 현관",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676281168071_0.jpg
20554,"현관 주 출입구를 바꿔 색다른 현관입니다 ! 바닥은 포인트타일로 생동감을 주고, 3인치 조명과 거울도어, 유리파티션으로 깔끔한 현관 완성 ! 확장형, 거실",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676281287907_0.jpg
20554,"깔끔한 ㅡ자 천장과 1.1CM 두께의 한샘 메인조명 ! 군더더기 없는 거실이죠 ?! 한샘의 꽃, 주방",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676281459193_0.jpg
20554,"EO 매트화이트 주방가구로 깔끔한 주방완성 ! 발코니는 확장대신 키큰장과 팬트리장을 설치해 완벽한 수납!! 부엌 옆방, 자녀방 1",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676282996860_0.jpg
20554,"한샘 붙박이장과 빌트인 책상으로 공간활용도 up !! 아늑한 침실, 안방",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676283038640_0.jpg
20554,"침대 위치를 바꾸고, 양 옆은 붙박이장과 빌트인 화장대를 설치해 수납력 up ! 하부띄움 빌트인장을 설치해 벽걸이 TV를 배치하여 침실 완성 ! 입구방, 자녀방 2",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676283285715_0.jpg
20554,"드레스룸이 따로 없어 자녀방에 붙박이장은 필수인데요 ! 수납을 ㄱ자로 설치해 좀 더 많은 옷을 걸 수 있도록 제안해드렸습니다 :) 깔끔한 공용욕실 / 안방욕실,",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676283626181_0.jpg
20602,신발을 신고 벗기 편하도록 밴치형식의 현관장으로 구성하였습니다. 라인조명을 넣어 넓은 공간을 연출해드렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676290744619_0.jpg
20602,"잠자는 공간만큼은 포근하고 밝은 공간으로 구성해드렸습니다. 한쪽벽은 러블리한 포인트 컬러를 넣어 좀 더 생기를 더하였고, 높은 천고로 실링팬과 간접조명을 넣어 무드있는 공간으로 연출해 드렸습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676291614198_0.jpg
20602,바닥마루와 톤을 맞춰 중후한 느낌의 가구로 구성하였습니다. 독서에 집중할 수 있도록 조도를 살짝 낮춰 공간을 연출해드렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676291769324_0.jpg
20611,"지금까지 경남 창원 대방동에 위치한 성원남산3차아파트 32평 인테리어 현장이었습니다. ─ 한샘은 완벽한 휴식 공간을 제공하기 위해 꼼꼼한 상담을 거쳐 공간을 살아갈 이들의 취향을 담아냅니다. 라이프 스타일과 공간적 특성을 돋보일 수 있는 구조 변경과 감각적인 가구 배치 더불어 조명 활용, 기능과 트렌디함을 살린 자재 사용 등으로 감도 높은 인테리어를 제안합니다. 트렌디한 시각과 한샘 브랜드의 기술력을 더해 좋은 집을 위한 한샘의 프로젝트는 계속됩니다. 다음에 만나요!",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/27/1677463312564_0.jpg
20618,"확장 후, 창고 공간에 공틀장을 시공하여 실내 수납으로 변경하였습니다. 1층이라 천고가 낮은 편이라 별도의 간접조명 천정공사를 하지않고, 깔끔한 엣지등과 매립등으로 시공하였습니다. 깨끗한 화이트톤 인테리어를 원하셨기 때문에 아트월도 별도로 시공하지 않고 화이트 벽지로 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676292789175_0.jpg
20618,오픈되어 있던 현관에 타공유리가 있는 가벽을 설치하고 3연동 중문을 시공하여 현관공간을 분리하였습니다. 현관장은 행잉으로 시공하여 조명을 넣어 밝은 분위기를 연출하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676292849100_0.jpg
20618,"기존의 1자형 깔끔한 주방을 시공하고, 식탁을 사용할 예정입니다. 발코니에 작은 보조주방도 함께 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676292908831_0.jpg
20618,"작아서 쓸모없던 안방 발코니를 확장하여  파우더룸 공간으로 활용할 수 있도록 시공하였습니다. 가벽을 시공한 후, 파우더장과 조명을 설치하여 아내의 개인 공간으로 쓸 수 있도록 하였습니다",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676292958070_0.jpg
20618,한샘바스 리버화이트 벽판넬과 Cargo그레이 휴플로어로 밝은 화이트톤의 욕실을 구성하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676293029914_0.jpg
20618,한샘바스 피에트라화이트 벽판넬과 Cargo그레이 휴플로어로 밝은 화이트톤의 욕실을 구성하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/13/1676293042388_0.jpg
20627,"천고가 낮은 편이라 사각우물을 만들지 않고, 주방과 연결되는 쇼파벽 위쪽으로만 간접조명박스를 시공하였습니다. ㄱ자형으로 간접 조명이 만들어지도록 커튼박스도 조명을 설치하였습니다. 기존 현관에서 주방으로 바로 이어지는 구조를 가벽과 아치게이트로 복도공간이 분리되도록 하고, TV벽에는 한샘월플러스(사하라)를 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339356590_0.jpg
20627,중문과 현관장은 화이트로 밝게 시공하고 나갈 때는 오크무늬육각타일과 초록색 현관문이 보이도록 하여 네추럴한 분위기를 연출하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339465399_0.jpg
20627,"기존 ㅡ자형의 주방을 거실과 공간분리를 위해 아일랜드겸 식탁을 시공하고, 현관에서 들어오는 쪽 벽에 팬트리장과 냉장고장을 시공하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339486031_0.jpg
20627,유로300 터치크림 붙박이장과 커튼박스의 주백색 조명으로 따뜻한 분위기의 안방을 연출하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339562005_0.jpg
20627,"현관우방을 드레스룸으로 ㄱ자형 붙박이장과 나머지 ㄱ는 시스템장으로 시공하여, 계절별로 편하게 의류를 수납할 수 있도록 하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/14/1676339583270_0.jpg
