Seq,Title,Cost,Style,TagList,apply_space
22320,인천 만석비치타운주공 26평형 인테리어,,모던,,"spa_0001,spa_0010,spa_0007"
22322,도산동 무등파크 26평 리모델링,,모던,,"spa_0010,spa_0007,spa_0011"
22323,기본에 충실한 리모델링,,내추럴,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0004,spa_0011,spa_9999"
22324,부천 상동아파트 35평 인테리어 ,,내추럴,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22326,부산 화명동인테리어 화명대림이편한세상 20평형 인테리어,2천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22327,동탄 송골마을 우남퍼스트빌 31평 화이트 인테리어,1천만원 미만,모던,,"spa_0008,spa_0001,spa_0010,spa_0007,spa_0011,spa_9999"
22328,인천 관교한신아파트 34평형 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22329,영등포 문래자이 아파트 인테리어  ,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22331,사상구인테리어 덕포동 늘푸른벽산아파트 30평형 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011"
22332,인천 화도진 만석비치타운주공 26평형 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22333,북구 운암동 벽산블루밍 46평 리모델링,,모던,,"spa_0008,spa_0001,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011"
22334,반포 미도 1차 아파트 33평 인테리어 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0011,spa_9999"
22335,인천 학익동 신동아아파트3차 32평형 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22336,인천 간석동아파트 래미안자이 44평 인테리어,,모던,,"spa_0001,spa_0010,spa_0011"
22337,인천 송도 아파트 웰카운티 44평  주방인테리어,,모던,,"spa_0010,spa_0007,spa_9999"
22338,사상구인테리어 모라 한일아파트 30평 인테리어,2천만원대,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22339,부산 모라동 모라벽산아파트 20평대 아파트 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22340,노대동 휴먼시아 5단지 33평 리모델링,,모던,,"spa_0010,spa_0007"
22341,부천아파트 그린타운 한신 48평 인테리어,,모던,,"spa_0008,spa_0001,spa_0010,spa_0002,spa_0011,spa_9999"
22342,"온수 힐스테이트 57평 아파트, 실링펜을 설치하여 더욱 이국적인 거실연출",,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22343,모던함을 품은 대치동 은마34평 리모델링,,모던,,"spa_0001,spa_0009,spa_0007,spa_0011,spa_9999"
22344,인천 미추홀구 학익동 원흥아파트 32평형 인테리어,,모던,,"spa_0001,spa_0009,spa_0010,spa_0011"
22345,부산남구 문현동인테리어 문현세종그라시아 50평형대,,빈티지&amp;앤틱,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22346,인천 미추홀구 학익동 원흥아파트 32평형 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22348,인천 학익동 신동아 아파트 24평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011"
22350,부산 금곡동 화명한일유앤아이 30평대 아파트 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0002,spa_0007,spa_0004,spa_0011,spa_9999"
22351,신개금우성아파트 32평 인테리어,3천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22352,대구 중구 대신동 대신센트럴자이 34평 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22354,인천 연수구 동춘동 동춘마을아파트 26평형 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22357,수완동 우미린2차 34평 리모델링,,모던,,"spa_0001,spa_0010,spa_0005,spa_0007"
22358,중랑구 면목동 신성아파트 26평 리모델링,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22359,금호동 호반리젠시빌 35평 리모델링 ,,모던,,"spa_0010,spa_0007"
22360,사상구 덕포자유아파트 30평형 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22361,일산서구 주엽동 강선마을 19단지 우성아파트 40평대 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22362,운암동 나산아파트 51평 리모델링 ,,모던,,"spa_0001,spa_0010,spa_0007"
22363,봉선동 쌍용예가 58평 리모델링 ,,모던,,"spa_0001,spa_0010,spa_0011"
22364,하단가락타운아파트 31평형 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22365,양덕 풍림아이원 리모델링 ,1천만원 미만,모던,,"spa_0001,spa_0005,spa_0007,spa_0011"
22367,신평한성기린 30평대 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22368,캐시미어 컬러로 우아하게 연출,,모던,"붙박이장,낮은파우더장,한샘크림터치,아치형게이트,마루바닥,한샘키친,유로200루체캐시미어,사각싱크볼,한샘빌트인후드,거위목수전,냉장고장,ㄷ자주방,홈바아일랜드,매입등,라인조명,루버,한샘현관장,행잉형현관장,한샘매트화이트,간접조명,아트월,그레이타일","spa_0009,spa_0010,spa_0011,spa_9999"
22371,부산 아파트 하단가락타운3단지 31평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0002,spa_0007,spa_0004,spa_0011"
22372,용현동 SK스카이뷰 25평 화이트우드 인테리어,,내추럴,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22373,경기도 하남시 덕풍 라인아파트 25평 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22374,부산 신혼집 인테리어 서동 삼한아파트 32평 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22375,진월동 금광하늘연가 60평 리모델링,,모던,,"spa_0009,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
22376,경기도 하남시 창우동 은행아파트 38평 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0002,spa_0007,spa_0011"
22377,경기도 하남시 미사강변 신안인스빌 36평 아파트 리모델링,,내추럴,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22378,부산 하단가락타운 50평대 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22379,경기도 하남시 미사강변파밀리에 34평 아파트 인테리어,,빈티지&amp;앤틱,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
2238,평범하지 않은 세련된 그레이톤 우리집,2천만원대,"심플&amp;미니멀,모던",,"spa_0010,spa_0007"
22380,다대동 롯데캐슬몰운대아파트 41평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22381,강남구 압구정 미성 2차 32평 인테리어 ,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22382,하남시 덕풍동 하남라인파크 32평 아파트 리모델링,,모던,,"spa_0010,spa_0007,spa_9999"
22383,세곡동 세곡 푸르지오 아파트 34평 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0011"
22384,신평현대아파트 30평 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22385,구조 변경 후 편리하게 사용하는 주방,,모던,"매트화이트,대면형주방,아일랜드,냉장고장,키큰장,보조주방,사각후드,사각싱크볼,화이트몰딩,한샘몰딩,우물천장,간접조명,슬림엣지조명,강마루,휴판넬,휴플로어,아이보리낭트,카고베이지,샤워부스,젠ㄴ다이","spa_0001,spa_0010,spa_0007"
22386,수지구 상현동 만현마을 성원상떼빌 26평 아파트,,내추럴,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
22387,지산에덴 32평 인테리어 사례,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004"
22388,도곡동 래미안 29평 시공사례,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
22389,성서동서화성타운 33평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
2239,좁은 공간에 어울리는 화사한 화이트 주방,1천만원 미만,모던,,spa_0010
22390,야탑동 아파트 탑선경 20평 인테리어,,모던,,"spa_0001,spa_0009,spa_0010,spa_0011"
22391,지묘동 왕산우방타운 32평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22392,상인동 한양은하 24평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22393,아일랜드 주방 모노톤 집,,모던,,"spa_0001,spa_0010,spa_0011,spa_9999"
22394,모던베이지 컨셉의 인테리어! 폴딩도어로 더욱 멋진 거실,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22395,매호동 동서1차 33평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22396,폴리싱 타일 바닥 복도식 아파트 목동신시가지아파트7단지 리모델링,,모던,,"spa_0001,spa_0010,spa_0011,spa_9999"
22398,인천 미추홀구 학익동 주안 7차 신동아 아파트 45평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22399,거실을 확장하여 더욱 넓은 공간으로,,모던,"화이트인테리어, 아일랜드주방","spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
2240,트렌디한 홈카페형 주방과 차분하고 관리가 편리한 그레이 욕실,2천만원대,모던,,"spa_0010,spa_0007"
22400,이매동 금강아파트 30평형 인테리어 사례,,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22401,수성아크로타워 49평 인테리어,,모던,,"spa_0001,spa_0009,spa_0010,spa_0007"
22402,화이트 심플 집 실내 리모델링 마포 래미안 푸르지오 25평 인테리어 ,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0011,spa_9999"
22403,거실 플랜테리어 홈스타일링 미니멀 인테리어,,모던,,"spa_0008,spa_0001,spa_0010,spa_0002,spa_0007,spa_0011,spa_9999"
22404,범어청구하이츠 27평 인테리어,1천만원 미만,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22405,화이트 인테리어로 더욱 넓어보이는 집,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22406,인천 학익동 신동아 아파트 32평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22408,신길동 신길동경남아파트 인테리어 42평 리모델링,,모던,,"spa_0008,spa_0001,spa_0010,spa_0005,spa_0004,spa_0011,spa_9999"
22409,상인영남화성타운 46평 인테리어,,모던,,"spa_0001,spa_0009,spa_0010,spa_0007"
2241,"효율성이 높은 ㄱ자형 모던 화이트 주방, 유지 관리가 편리한 그레이 욕실",1천만원 미만,모던,,"spa_0010,spa_0007"
22410,인천 미추홀구 용현동 금호타운 2단지 49평 인테리어,,모던,,"spa_0001,spa_0009,spa_0010"
22411,대곡나래주공8단지 30평 인테리어,,모던,,"spa_0009,spa_0010,spa_0007,spa_0011"
22412,인천 옥련 현대2차아파트 20평대 리모델링 ,,모던,,"spa_0001,spa_0010,spa_0011,spa_9999"
22413,화이트 인테리어로 완성한 집,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22414,지산우방타운아파트 32평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22416,마포구 상암 월드컵 파크 2단지 25평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22419,풍암동 대주파크빌2차 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22421,월곡동 일신아파트 26평 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22422,6명 대가족을 위한 넉넉한 수납 공간,,내추럴,"3연동중문,현관장,거울도어,골드손잡이,화이트현관,강마루,매입등,시스템에어컨,빌트인TV장,수납장,붙박이장,슬라이딩장,드레스룸,파우더룸,화장대,젠다이,화이트상부장,투명파티션,베이지타일,샤워겸용수전,한샘주방,ㄱ자주방,로즈그레이,키큰장,펜던트조명","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22423,진월동 삼익아파트 25평 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22424,아늑한 분위기의 아이보리 인테리어,,모던,"가벽철거,ㄱ자주방,화이트주방,침니후드,터닝도어,거실확장,강마루,매입등,간접조명,LED조명,붙박이장,수납장,파우더룸,화장대,아치형선반,현관장,거울도어,블랙도어,한샘욕실,젠다이,거울수납장,샤워파티션,휴판넬","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
22426,쌍촌동 우미아트빌아파트 35평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22428,신창동 부영아파트 32평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22429,양동 금호아파트 32평 인테리어,,내추럴,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22430,에일린의뜰 33평 인테리어 사례,,클래식,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0011,spa_9999"
22432, 강남구 압구정동 압구정한양6차 아파트 51평 리모델링,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22434,삼호아파트 20평대인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0010,spa_0007,spa_0011,spa_9999"
22437,일산 고양시 덕양구 토당동 대림2차 아파트 32평 리모델링 ,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22438,경기 고양시 백석동 백송마을 5단지 삼호풍림 32평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22439,경기 파주시 목동동 해솔마을 5단지 32평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22441,방배삼호아파트 26평 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22442,삼호아파트 30평아파트 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22444,방배현대홈타운 30평대 아파트 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_9999"
22445,서울시 금천구 독산동 금천현대아파트 24평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22446,중앙하이츠빌리지아파트 20평대 아파트 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22452,독산주공 14단지 15평 작은집 인테리어,,모던,,"spa_0008,spa_0001,spa_0010,spa_0007,spa_0011,spa_9999"
22455,소사에스케이뷰아파트 30평대 리모델링,,모던,,spa_0010
22456,아치게이트가 있는 부천 중동 보람마을 20평대 인테리어 ,,모던,,"spa_0001,spa_0010,spa_0011,spa_9999"
22457, 복층 계단이 있는 동양아파트 리모델링,,모던,,"spa_0008,spa_0001,spa_0006,spa_0010,spa_0007,spa_9999"
22458,본촌동 현진에버빌 60평 리모델링,,모던,,"spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22459,동부센트레빌아파트 40평대 아파트인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22461,서대문구 냉천동 동부센트레빌 24평 리모델링,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
22462,부천 위브 34평 주상복합 인테리어,,심플&amp;미니멀,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011,spa_9999"
22465,지곡 효자그린1차 아파트 리모델링,1천만원 미만,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007"
22466,포항 우현동 신동아파밀리에 48평형 아파트 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011"
2247,"고품격 하이엔드 모던베이지 주방, 넓어보이는 욕실 스타일",4천만원대,모던,,"spa_0010,spa_0007"
22470,서초현대4차 52평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
22471,포항 이동 현대홈타운 30평대 아파트 인테리어 ,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011"
22472,이매동 아름마을 건영아파트 38평형 인테리어 사례,,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
22474,보람마을 30평대 아파트 인테리어,,모던,,"spa_0001,spa_0010,spa_0011"
22475,포항 대동우방타운 30평 크림톤 인테리어 ,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011"
22476, 송도웰카운티1단지 40평대 아파트 인테리어,,모던,,"spa_0001,spa_0009,spa_0010,spa_0011"
22477,보정동 성호샤인힐즈 31평 인테리어,,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0004,spa_0011"
22478,효율적인 동선과 구성으로 꾸민 집,,내추럴,"3연동중문,초슬림중문,망입유리,포세린타일,먼지차단,외풍차단,루체오크,루체화이트,ㄱ자주방,우드도어,모자이크타일,침니후드,아일랜드,사각싱크볼,매트화이트,붙박이장,화이트도어,한샘수납,포세린타일,그레이타일,대형욕조,니켈수전,루버","spa_0010,spa_0005,spa_0007,spa_0011"
22479,바닥에 진한 우드를 더한 오류동 동선아파트 25평 인테리어 ,,모던,,"spa_0001,spa_0010,spa_0011"
